Job Title,Job Ratings,time,JobStatus,Pros,Cons
Marketing operations manager,4.0,"Jun 20, 2008",Current employee,"Great culture, positive place to work, great benefits and overall compensation.  Very comprehensive employee services with attention to detail for those services (e.g. gym offers many different classes every month).","Very fast paced and if you are not up to this pace you will get lost and/or lose credibility with your peers in this organization.  Also, work life balance in my opinion continues to be a struggle as part of this hard-driving organization.  Expectations are VERY high of all contributors with those willing to sacrifice family time or other work/life balance continues to be a struggle."
Anonymous employee,3.0,"Jan 11, 2010",Former employee,"Great opportunity to move around if you were inclined
In the early days the entrepreneurial spirit was inspiring
Great people - many of whom are dedicated to doing the right thing.","Senior management have lost the plot.  
Cisco's culture ""legend"" is not what it is today.
Vague corporate goals lead to duplication of effort, politics and individual interpretation of what is important for the organization to reach it's goals.
Too many directors with no one reporting to them."
Product manager,2.0,"Jan 14, 2010",Current employee,"Good Life-work balance
Not stressful
Company emphasis on personal time 
Generally friendly environment 
Company is doing well financially
Great company to work if you are a recent college grad and want experience","Very political and promotions are not always given to those that are productive
Company is not in favor of paying in the top percentile in the industry
Raises are only given to senior management and not generally given to individual contributors 
Many complain that they have not had raises in over 3 years but management has
HR is not helpful 
Management puts more effort in quality of life and not salaries"
Software engineer iii,4.0,"Nov 10, 2010",Former employee,"*  Agile process, 
*  very aggressive,  good learning curve. 
*  Brand Name/Value in the CV
* Good Salary(only if you negotiate)","* Very competitive within the team instead of being team work oriented. 
* Will be make a scapegoat if you are not up to your knees.
* No Employee Friendly benefits. (More contractor friendly i should say)
* The more you slog the more you are recognized, the more you get payed and finally end up screwing your personal life."
Anonymous employee,2.0,"Dec 15, 2010",Former employee,The first few years were fun - management was good as they provided leadership and empowerment.  Bonuses were good and perks were OK.,Too much turf-building and not for the right reasons.  Departments don't work well together.  Stock never went up and bonuses were cut by half.  No more stock options and restricted stock given only to upper management and above with very few exceptions.  Too many political games going on.
Anonymous employee,1.0,"Apr 13, 2011",Former employee,"Good health benefits
Plenty of parking
The chairs are comfortable
Good gym
Plenty of office supplies
Free bottled water
Nice tee shirts to wash the car with","To political
Very little chance of career growth
Everyone seems to be stressed out and overworked
Long hours with little rewards
Bad management with little interest in employees
Easy to get pigeon holed in a dead end job
Bad work life balance
It's a who you know not what you know mentality 
No one seems to know how to manage at Cisco, to busy watching their own backs"
Senior network engineer,4.0,"Nov 10, 2011",Current employee,"Cisco offers equal opportunities to all people, it encourages personal development as well as stretching people to ensure that they achieve not only what is good for Cisco, but also good for the customers and for the individuals.","Cisco can be very top-heavy politically, there are sometimes overlapping groups that will wrangle for political control of a situation which is not ideal; as an engineer you need to steer clear of the politics and knuckle down."
Senior hardware engineer,2.0,"Jul 23, 2012","Former employee, more than 5 years","1)  Chance to work with seasoned engineers who are good at what they do.
2)  Large company, relatively stable
3)  Well structured, many support groups SI, DevTest, Diags, EDVT, Mechanical, Manufacturing, etc...
4)  Good benefits, healthcare is best benefit one now.","1)  Meetings about meetings
2)  Management's lack of foresight in project planning
3)  Cronyism, Cisco is an amalgam of many smaller businesses, due to acquisitions.  Each group has their own culture and school of thought.  If your group is merged with another group, and your group is not on top, attrition will ensue.
4)  Innovation seems to be mostly due to acquisitions, this company is little r big D.  Do not expect to do anything beyond the mold of the immediate project, unless you are in the upper echelons of the company (DE or Fellow).
5)  A company a recent college graduate should not consider, growth is limited.  A start-up or younger company would be better.
6)  Pay is industry average.  You can do better.
7)  Senior management has mislead the CEO for years.  They indicate the market is moving in a specific direction when it is not.
8)  While age discrimination is not permitted, the management finds ways to make it happen.  Over 60 and chances of being fodder for the headcount reduction increase.
9)  The days seems to flow seamlessly by.  Each day seems more and more like the last.   Before you know it, months of time have passed into the abyss.
10)   Due to stress, people have experience heart trouble.  I have gone though 2 anxiety attacks before the age of 30.  Heart medication is likely to be required by your doctor, should you even be a first line manager.
11)  Cisco is becoming more and more like a Chinese-owned company.
12)  Management has a propensity to not tell the truth.  They have and will continue to mislead the ICs (non-management employees) about their prospects for advancement and the direction the company is going in."
Software engineer iv,4.0,"Sep 7, 2012","Current employee, more than 1 year","Work/life balance, excellent people and plentiful talent, still a good culture and values about fair play and caring for people","An interesting mix of strong hatred of clear goals with accountability, thick red-tape bureaucracy, self-serving senior leadership that has been brought in externally mixed with the wrong sort in power internally"
Anonymous employee,3.0,"Aug 1, 2013",Former employee,Lots of opportunities. Enormous customer base. Good perks and salaries. Relatively better than other companies of this size. Still works very closely with customers and therefore provides a great way to learn about actual customer issues from all parts of the organization (if one is in the right organization).,Big company. Fewer pockets of no-nonsense culture and work focus. Slow moving. Smart folks are leaving since it is no longer the company to work for (was so for about a decade). Lots of duplicated effort which hinders progress. Conflicting Business Unit goals cause misery to all around.
Sales business development,4.0,"Sep 9, 2013","Current employee, more than 8 years","Smart individual contributors, great use of technology that makes jobs easier and work at home easier, people almost always willing to work with you and help you","Getting very difficult to be promoted.  Management often better individual contributors than managers.  Numerous layoffs last few years is getting tiresome, and having the executives make excuses for why they do it is even moreso."
Software engineer iv,3.0,"Sep 30, 2013","Current employee, more than 8 years","From a company perspective Cisco is a great company to work for.   Cisco tries to take care of its employees even during staff reductions. 

Each organization are different, some are ran really well while others poor.  Get on a good one you will love Cisco, get on a bad one and you can't wait to find something else.",Prone to frequent layoffs.   No consistency between projects.
Network engineer,5.0,"Oct 4, 2013","Current employee, less than 1 year","Work with some of the smartest individuals in the industry, the projects are challenging and give you the opportunity to lead and drive the technology direction for your customers.
Have been here less than a year, really enjoying working for the team... Hopefully can maintain this review in the years to come.","With the latest layoff announcement, people have been put under more pressure to perform (which isn't a bad thing). More project responsibilities have fallen on most people and under the radar to deliver. 
I guess it's understandable when the company is going through drastic change. With the recent changes, the company's outlook looks stronger coming into next year."
Anonymous employee,3.0,"Feb 25, 2014",Current employee,Cisco is a huge company and you can have internal rotations within the company if you are bored of your current role or if you want something more challenging/exciting. Cisco is centrally located in the Bay Area so the commute is not bad from anywhere in the Bay Area. Cisco also offers you flexibility of work hours in most of the organizations.,Cisco is not the greatest pay-master. The Career growth is cisco is very limited as this is a big company and it takes more than just 'good-work' to go on to the next level.
Technical leader,2.0,"Apr 29, 2014","Current employee, more than 10 years","- flexible working hours
- decent benefits
- good place to retire and vest-in-peace if that's what's important
- decent bonuses when times are good.","- limited upward mobility
- top-heavy organization, eg. 300+ directors with no direct reports.  Let's get real!
- promotions not necessarily based on merit or accomplishments
- nepotism is rather common
- heavy politics, lack of focus, more talk than walk
- frequent 'limited restructuring' affects the lower ranks first when the problem is elsewhere.
- frequent 'limited restructuring'  -- I think I said that already....never know when you're next."
Program manager,5.0,"May 22, 2014","Current employee, more than 10 years","Cisco is definetly a great place to grow in your career. Cisco is a very large, global company and there are so many opportunities to either become a deep expert in your area of expertise or broaden your skills and try different roles. The flexibility and remote-working is also highly valued, espcially being a mother!","Because it is a large company, some things take longer to get started and approved, and there is so much collaboration/buy-in required that it can sometimes really slow down a project."
Senior software engineer,3.0,"Oct 16, 2014","Former employee, more than 3 years","This company would hire inexperienced, newly graduated college students, and gives them the chance to choose groups and teams to work with.","In Cisco, half of people are contributing, and half of others are blocking others from contributing to company. There are various internal wars. Some people survive there well only by complimenting other than contributing. Also, some technical leaders don't qualify for their jobs, and they twist other developers to follow their ideas to earn credits for themselves."
Anonymous employee,4.0,"Dec 5, 2014","Former employee, more than 8 years",Cisco is a large company and it's great place to learn and grow your career.  It is a fast moving environment and allows employees to get exposed to different areas of the business.,Cisco used to be much more entrepreneurial that it is now.  The past few years the company has grown a lot and red tape has taken over.  It is nearly impossible to start new initiatives and the current environment does not support highly creative people.
Senior marketing manager,2.0,"Jan 9, 2015",Former employee,"Excellent products, very good senior leadership and vision.  Benefits excellent and great pay.","Some Low & Mid management leaders poorly execute or ignore senior mgmt. vision and there is significant lack of inspection of adherence to directives from the top down.  Quality of work is becoming less important than ""working your manager / managing up"" which is causing some very valuable team members to go elsewhere."
Senior manager,3.0,"Apr 17, 2015","Current employee, more than 10 years","- Tel-commute and flexibility with working hr
- A lot to learn from a big corporate
- Work-Life balance","- Too many re-org 3-4 /yr
- Culture of witch hunting 
- Low Salary per market ( but thats gets compensated with the flexibility)
- Biased leadership
- In-spite of all the surveys leadership does not really understand the pulse
- Promotion hard to come by unless you have extremely aggressive and arrogant"
Anonymous employee,3.0,"Aug 23, 2015","Former employee, more than 1 year","Great team environment, open to provide support and collaboration when needed.  Projects that have to span teams are able to be completed because each group is held accountable for pulling their own weight.",Lack of transparency from peer reviews regarding promotions.  Feeling the immediate impact of your day to day work in a company this size is not easily noted.  Difficult to implement change.  Process heavy day to day work.
Anonymous employee,4.0,"Dec 29, 2015","Former employee, more than 5 years","Great people is the biggest assets.  For an extremely large company Cisco manages to maintain itself as an amazing company dedicated to changing the world - and making a profit.  Lots of engaged people, lots of brand recognition and tons of internal opportunities.  Work flexibility is a huge plus, there is a lot of autonomy and trust within the organization (this could also be a con when abused)","Seems like the organization is getting fatter at the top, and not enough middle management or growth opportunities.  Because many people have worked there for many years, they can be set in their ways or play favorites."
Senior director software development,5.0,"Jan 18, 2016","Current employee, more than 8 years","Good company to work for.
Excellent benefits and compensation.
Very flexible with corporate policies and procedures and the culture.","As long as the Business Unit is bringing good revenue, you are good.  The moment BU revenue goes  flat or  negative YoY, the jobs will be sent to Low Cost locations.
Some bad elements always look for building empire and better stay away from such BU's and the leaders."
Customer support engineer ii,5.0,"Jun 7, 2016","Former employee, more than 3 years","Excellent insight into technology, u become master in ur space within few months because I learn via customer issues..ccie attempts etc good perks..

Part of cutting edge technology","Work life balance sucks , never expect it to be good. As tac struggles to get equality employees from outside so teams are usually understaffed.
Usually viewed as 2nd grade citizens in Cisco as tac is not product development, so its not a very respected job within Cisco.

U may come across service managers in tac who may make life difficult..

All said pros r more than cons and would definitely recommend for someone in early stages of career.."
Human resources manager,4.0,"Sep 29, 2016","Former employee, more than 5 years","Great company and culture. Great benefits and work environment. Most managers are pretty empowering and the culture motivates leaders to encourage innovation, great work and empower their teams. Values are still held closely and there are big changes happening to ensure the company catches up with the changes in the technology industry and with the market transitions. Big changes in the HR function as well to move towards team based leadership and coaching leaders to be effective not as individuals but as team leaders.","As it is a large organization, one can lose focus and can get lost in the mammoth organization and its dynamics. It is important to have mentors and people who look out for."
Anonymous employee,3.0,"Sep 6, 2017",Current employee,"Large company with some talented people and some opportunity if you are in the right place at the right time . Cisco also highly values its corporate culture and identity, and has taken recent strides to create a newer, more modern work culture to the best of its ability.","Large company with lots of places for un-talented, lazy people to hide. You may also find yourself in the wrong place at the wrong time working for/with the wrong person or people."
Software architect,3.0,"Oct 26, 2017","Current employee, more than 10 years","Excellent compensation and benefits. Decent work environment. Generally good training opportunities (although not so great this year.) Excellent benefits, and very nice recent improvements to family leave policies.","Internal support (e.g. IT support) is a complete train wreck. For your product, expect regulation after regulation after regulation (all internal). A tendency to use low quality internal tools instead of commercial ones. Layoffs, layoffs, layoffs. Except you don't call them layoffs, you call them LRs."
Senior software engineer,1.0,"Jan 23, 2018","Former employee, more than 5 years",Go there if you want to Retire after 50.,"If you thinking that Cisco is company that work in  niche of technology , you are wrong. Specially if you are hired in India.Cisco India is  outsource based of Cisco USA , All New developments and research are done in US and once every thing is done , its transferred to India for Maintance . Whether its Data Centre Product Nexus or Firwall or UCS..

Secondly too many processes that will hinder your producivity..No information Sharing form Seniors..Proprietarty OS wrapper , So arent markettable Outside Cisco and No Pay hike for atleast 4-5 Years ..Normal Promotion Takes 5 Years."
Anonymous employee,1.0,"Apr 10, 2018","Current employee, more than 5 years","Excellent pay and benefits, ability to telework, interesting work","When I first came to Cisco, it was very supportive  environment for employees; not any more.  Unfortunately the new management has focused on the bottom line and forgets it's their PEOPLE that make the difference.  The company says they don't ""layoff"" people but they do, twice a year.  They treat their contractors terribly promising to hire them after a year or so but then they just let them go for ""budget"" reasons.  A routine work week is 50-60 hours.  Lots of turnover and constant ""reorganizations"" for efficiency.  Not a great environment for women; there are exceptional women that work there but certainly not enough opportunities."
Anonymous employee,3.0,"Apr 12, 2018","Former employee, more than 10 years","-Tremendous resources
-Good bonuses
-Good legacy software (IOS)","-Very hierarchical company. Higher up you are, the more arrogant you become
-Very political. You have to associate with right group
-Despite being in Silicon Valley, Indian culture dominates the company to the extent that I wouldn't call it an American company. I was in a business unit where even SVP spoke Indian language to his Indian subordinates (VPs and Directors) to discuss official matters in presence of those who didn't understand their language."
Anonymous employee,3.0,"Jul 27, 2018","Current employee, more than 10 years","Highly talented people, good benefits and lots of development opportunities for younger employees.","In Eastern Europe Cisco's senior management team is turning what was once a great, collaborative work environment where diverse opinions mattered into a military organisation where you're managed with a baseball bat and the managers who display the most disregard for people are the ones advancing their careers. Highly political environment (and not in a good way)."
Compliance manager,5.0,"Aug 3, 2018","Former employee, more than 5 years","I was part of an acquisition and really came to respect and appreciate the Cisco culture.  In my experience over 5+ years in Supply Chain, the culture was great.  People were always respectful of each other and worked to collaborate and build consensus.   The pay and benefits were very good and the work environment was top-notch.  I know there are many experiences in a large company, but in my case I can say it was 99% positive!","Cisco is a big company, so the pace of change can be frustrating"
Anonymous employee,4.0,"Apr 3, 2019","Current employee, more than 10 years","Freedom to achieve goals - comes with accountability
Real flexible and work from home culture - great for working parents with otherwise long commutes
Encourages new ideas and tries to nurture more innovation than before","Cumbersome operations processes, some still antiquated and don't support scalability of marketing operations. 

Still lots of manual admin tasks that take away quality time from really thinking about how to grow the business.

Frequent leadership changes and restructuring - more than can be absorbed effectively"
Manager,3.0,"May 2, 2019","Current employee, more than 10 years","Long history of great products and services
Lots of smart people who mostly want to help
Average compensation and Average Benefits
Fast paced and challenging work","Takes a long time to get things done - Not what is used to be...
People are hesitant to be responsible and accountable - Not what is used to be...
Slow career path and slower compensation increases - Not what is used to be...
Bureaucracy can make if difficult to get things done - Not what is used to be..."
Anonymous employee,2.0,"Dec 1, 2020","Former employee, more than 3 years",Very liberal work from home policies. Progressive culture. Extremely easy.,"Everyone pretends to work hard but nobody is fully leveraged. The corporate bloat is so extreme it’s not uncommon to find whole teams idle, doing a few hours of work a week for a year or more. Layoffs are more political than strategic and the realignments happen so much you’ll have several new managers and teams a year and it’s always in the air what team is now supporting what. Constant fear of layoffs is very real and it hurts morale badly. I also think Cisco is not competing product-wise and the stock shows it."
Php developer,2.0,"Dec 23, 2020","Current employee, more than 10 years","- you will get to do everything. server setup, coding, write dirty code if you like because nobody understand it .
- you can test your patience while replying to technical queries which coming from egoistic people
- you will forget all your life problem because you will have only work no life :)","- you have finish eveything early so spend day and night working
- employees are mislead about project delivery and they are made to work more than 12 hr 
- coding without learning 
- manager are not much technicle people so technicle people are harrased and wont be able to convience manager about point of view"
Software developer,5.0,"Apr 17, 2021","Current employee, less than 1 year","* Great culture to work in, coworkers are friendly and respect each other 
* Challenging and engaging work, good tech stack used (although this would also depend on the team that you are in)
* Company is very employee friendly 
* flexible work hours 
* Compensation is at par with most top companies 
* Good leadership, responsive to employee feedback and suggestions","* Haven't found any cons as such. 

Only thing that was sub-satisfactory was that during year end Cisco shutdown , company expects you to use your privileged leave despite it being a shutdown. With only 1.5 leaves credited every month, this can be little upsetting sometimes."
Senior product engineer,3.0,"May 14, 2021","Current employee, more than 10 years",Good benefits and health plan. Great place to learn and if you are proactive you can move up the ladder.,With automatic headcount reduction of 5% per quarter its hard to concentrate on the work and not worry about being cut. This makes a cut-throat environment where making others look bad so you look good is a place not to be.
Product sales specialist,4.0,"Oct 7, 2022","Current employee, more than 5 years","strong leadership, taking care of all people awesome colleagues Strong ""machines"", hardly ever lose any deals to competition Superstrong portfolio The midrange of social security benefits","Salary and benefits are totally out of time, they are still as they were 10 to 15 years ago, so our competition has easy to recruit people from us. You can get like a 50% higher salary when going to any of the competitors."
Software engineer,3.0,"Sep 23, 2008",Current employee,It's a good job with good benefits and for a big company - relatively low BS.,"It's not as fun as a smaller company or startup.  They don't practice what they preach - work from anywhere in the world.  You can work from anywhere in the world - as long as it's San Jose.
The caliber of employee has gone steadily.
Senior management and Directors are WELL taken care of while the people who actually do the work are not."
Business development manager,3.0,"Feb 26, 2009",Current employee,"Stable and ethical company.  Flexibility with telecommuting, good benefits. Intelligent and passionate colleagues.  Open communication.  Use of technology for communicating and collaborating.  Phenomenal Exec management team.","A lot of ""managing up"" and ""kicking down"" within Cisco at mid levels.  Overt , selfish career ambitions of middle management (Sr Mgr to VP) that drive decisions rather than true business needs. If you are not at least a Dir level you have no ""status"" and no one pays attention to you, calls you back, or responds to your email.  Severe lack of promotions or career advancement.  The ones who get ahead are those who are best at self promotion, positioning and politicing rather than leading or inspiring.  I am disappointed at the significant number of people who have advanced upwards who are ""good at playing the game"" but are not ""good people"".  Way too San Jose centric - remote employees are an after thought at best.  Extreme cliques and a culture of ""who you know"" to get things done or get ahead.  Inconsistent pay for performance and advancement criteria. Performance reviews are a joke.  Archaic travel process and policy.  Lack of sabbatical for long term employees unless they are at exec level.  Complete under utilization of indiv contributors who have years of experience.  I know at least a dozen women over 50 who were forced out because their ""managers"" didn't know what to do with them anymore.  Continuted lack of diversity despite years of trying/claiming otherwise. Huge waste of dollars spent on expensive, overpriced consultants and outside services.  Inconsistent workload and hours required to do job between various groups.  Some people are working 80-90 hours per week and others are working 40 hours or less a week.  History of keeping inept midlevel managers by moving them laterally.  Very talented people leave because there is little opportunity for them to succeed if they don't play the political game."
Systems engineer iii,3.0,"Apr 28, 2009",Former employee,"Cisco is highly regarded within the industry and by customers so there is a certain amount of professional prestige that goes with the company.

There is a lot of opportunity for professional development, although the amount of actual TIME you are given to pursue it varies by manager. If you have a good manager and a decent territory, then the job can be satisfying, rewarding and fun. Self-starters will enjoy themselves and in some ways working for Cisco feels a lot like being self-employed (especially if you work in a remote location.)

Technical resources for engineers varies widely depending on office location and manager's personal style. If you are in San Jose, Herndon or RTP, then you will have easy access to lab equipment and gear. If you are remote, well, not so much... 

For the larger sites, Cisco offers a well-laid path for supplies, access and availabilty, although getting ahold of the latest and greatest products seems to be very sporadic. (It can be tough to sell the latest product effectively if you have never seen one in person!)","Personal experience and job satisfaction will vary widely depending on your location and on your manager. I've worked both at a large office and as a remote employee, and large office is definitely a far better experience. 

Even though Cisco has thousands of remote employees, they are frequently treated as an after-thought.  Mid-level managers do not seem to be trained in dealing with remote employees and many times they act as though ""out of sight, out of mind"". As a remote worker, my manager should be my main tie to corporate, but I usually got better, faster, more accurate and more complete info from friends who worked in different parts of the company.  

Some managers will authorize time out of the office for training, some will not. Your ability to pursue professional development will depend completely on your current manager. Many managers feel that with the number of virtual courses available, then you should never have to take off for training. There is some merit to this postion, but you can't focus on a virtual course if you are not given the time away from your regular job to ""attend"" it. 

Every August at the beginning of the fiscal year, Cisco re-organizes. Teams change, the managers change, the focus changes, etc. July is usually a useless month because everyone is holding their collective breath waiting to see how the re-org goes and in August there is always a giant account shuffle. It is completely wasteful. During one five year period I was re-organized four times. At the end of that time, I ended up more or less where I started but my team had a slightly different name. 

The worst part about the annual shuffle is that incoming managers always want to tinker with the structure/focus of their team. As Systems Engineers, we had a technological specialty area that we were supposed to become experts on. Every year, the teams' new manager would change the area assignments. This forced us to set aside our other projects and re-qualify for our new team assignments. There were usually several tests involved and a couple of weeks worth of studying in order to pass them. The upheaval always seemed totally arbitrary and not at all productive.

Cisco does not offer a very good work/life balance. (I doubt that they have ever even heard of the term.) The only time they encourage you to take vacation is when they need to get the hours off of the books for accounting purposes.  I have had managers tell me that they want me to take vacation time, but still work on whatever project I was working on.  Also, I have seen a couple of cases where an employee was hassled by their manager for taking time off to deal with a death in the family (once for the employee's child, once for a parent.)

Nights and weekends are fair game for emails and phone calls. I have had a manager call me at 11 PM, just to ""catch up on things"". As a remote worker in a different time zone, I have done several conference calls between the hours of 2 AM and 4 AM . (These were not for emergency purposes, these were just for the convenience of the manager.) 

Cisco is definitely a male-oriented company and women face a unique set of challenges. There are almost NO women in management within certain divisions. I was the only woman on my team for years, and it can be a somewhat hostile work-environment. I skipped any ""team-building"" that took place at Hooters or at strip clubs in Vegas. On one team building event during the sales meeting in Vegas, I asked to be dropped off at my hotel rather than tag along to a Gentlemen's Club . (My manager openly ridiculed me for that in front of the rest of the team.) Going to HR is widely considered to be the kiss of death to your career, so very few complaints are lodged.  I believe this sort of behavior is not tolerated in every part of Cisco because I know women who have transferred out of the division that I worked in and they said it was a different world on the outside."
Technical lead,3.0,"Jun 6, 2009",Current employee,"You can balance personal life very well with job. Again, it depends on the which group you are working with. You can just plan to work for eight hours a day, rest is yours. Benefits are good compared to other same level of organizations.","Management is old-school. It is hard to convince the management some times, as they can not see the value in the innovations. For the same reason, management fail to asses/promote good resources"
Engineer,3.0,"Dec 8, 2009",Current employee,"Cisco is great for your resume and giving you good experience at how global organizations work. It gives you exposure to a broad customer base, and how each of those work as well. There is a lot to be learned that's both technical and experiential. 

The benefits are (were) great, but now they're dwindling with every cycle. 

There are still a few managers who DO care, but you may have to dig to find one during your career. 

Salary is (was) great, but buying power is dwindling with the lack of merit/COLA increases. 

If you're customer-facing there is still a good deal of job security. If you're in IT or development, not-so-much, offshoring is the name of the game. 

For a really big company, it really is one of the better one's out there. 

Some of the serious technology plays have a good chance at being highly successful and keeping Cisco on top of the industry pack.","Leadership team members have lost touch with reality, and are primarily drinking the Kool-Aid. They communicate the direction to Sr Management and line-management, and those managers are then forced to try and take an untenable vision/strategy and execute upon it. How well they can balance reality with fantasy determines how well you, as an individual contributor will do. 

In the ancient past, if you chose to bring up a serious weakness of a product/service you were considered to be contributing to the success of the team, now if you are outspoken you are not a team player. Empowerment is now non-exsistent. Mediocrity is becoming the norm, and those that want to excel are starting to look outside the doors of Cisco now that the Golden Handcuffs (stocks/bonus/benefits) are evaporating. 

The EPM (employee review) cycle is a joke and your reviews are strictly based on your manager and his/her ability to 'fight' for you at leadership ratings/ranking meetings. 
Have a passive manager who doesn't like a good fight or has someone else they're solely rooting for? You'll not get that strong E+ or X rating to get that promotion or salary increase. Period. 
If you have a passionate manager that cares for his/her people, then they can eventually ""spread some love around"" to you, but chances are it will take a few cycles. 

A note to prospective employees: Once your inside, if you plan on sticking around, shop for those managers... If you can find one that's good with people, technically sharp, and somewhat politically savvy at the same time you might be able to also get some promotions along the way as he/she rides the wave upward. You need to use your skills/merit to leverage yourself into an org that will allow you to play this game, then you can be promoted. This skill took me a long time to learn, but it's a good one to learn, since it doesn't just apply here as Cisco is just like any other big company now. 

And yes: negotiate a high starting salary - you may not see an increase for some time."
Sales engineer,3.0,"Apr 29, 2010",Current employee,"Customers that work with you respect you because you work for a power house company like cisco, and the work is usually engaging, but promotions seem achievable only if you leave the company, or leave the group.","Was recently passed up on a promotion because i don't kiss butt enough.  manager told me to get out there and meet and talk to people, but how can you when you are pigeon holed in your job and cubicle day after day"
Network consulting engineer,5.0,"Oct 20, 2012","Former employee, more than 1 year",Excellent flexibility. There's a very thin line of difference between work and life. You get a chance to pursue your interest. There's no micro-management. You have full freedom. You have lot of opportunities to move internally and work with different team/technology.,"Some teams/technology is really saturated. As a result if you get into such teams, you won't be really able to enjoy your work. However, if you want to be very ""light"" at work with minimal learning/progress, you might like it. It will be more like enjoying retired your life. You need not have to work !!"
Systems analyst,4.0,"Feb 24, 2013","Current employee, more than 10 years","Flexible work schedule, job rotations, many areas to specialize in, job stability, smart people. Good company culture,","Corporate politics, many layers of middle management, minimal opportunities for career advancement once you reach a certain point since many people are competing to crack into management level. continually reducing head count and increasing workloads. Some people are impossible to please, and that goes through many teams and many layers of management. Appearances of doing good work, doing more work, working long hours are more respected then well thought out ideas."
Human resources manager,4.0,"May 30, 2013","Current employee, more than 10 years",Endless possibilities.  You truly create your own destiny.  Smart people with a very flexible schedule.  As long as you deliver quality results you can work remotely and maintain a very flexible schedule.,"Very fast paced.  You need to be set boundaries or you will end up working around the clock.  You need to have a contract with your leadership team and be clear about what you will do and won't do.  If you can come to an agreement on that, you will have a fantastic time working at Cisco."
Network consulting engineer,3.0,"Jun 1, 2013","Former employee, more than 1 year","Great culture. World leader, good learning opportunities, wonderful peers.
In terms of taking care of the employees, Cisco does a lot more than other employers","Size of the organization is increasing in India, which means, most of the times, the great culture and learning opportunities are negated by getting stuck in the wrong team, doing worthless work. Internal transfers are not as easy as it is talked of, still better than other employers. Yet, having a manager who looks at his own interests will ensure you dont move around easily."
Finance manager,3.0,"Feb 18, 2014",Former employee,"(1) Flexible working arrangements
(2) Empowerment to all levels
(3) Open and encouraging environment: Anything is possible
(4) Great collaboration and team work","(1) As with other US MNCs, Cisco starting to hire and fire people
(2) While we see cost cutting measures eg moving office out of expensive rental and multiple rounds of restructuring being executed, there are some strange practises such as introducing additional allowances to senior executives and increase travel.
(3) Lack of appropriate support/backup during vacation/hospital leave
(4) US eccentric-Worldwide teams need to be more holistic when introducing policies and programs."
Anonymous employee,3.0,"Apr 8, 2014","Current employee, more than 8 years","Lots of empowerment at the grass roots level. Easier to move horizontally than most companies. Traditionally able to accurately see market transitions/inflection points. Culture of ""giving back."" Strong brand image. Credible vision for the future of IT and the network.","Innovation in jeopardy. Frugality making people risk-averse and not invested for long term. Loss of personal touch within bureaucracy. Sea change anticipated for our business, markets, and operations."
Anonymous employee,3.0,"May 29, 2014",Former employee,"The people who work as Cisco are very professional, proactive and fun to work with.  The health benefits are great and a great place to get as much training as one can absorb and still get work done.","The processes for getting hardware projects from concept phase to First Customer Ship (FSC) have gotten more complicated and cumbersome.  Salaries were frozen, bonus were far in between and stock options are not very valuable as stock price has not increased past $30 a share since 2000."
Manager,2.0,"Jul 10, 2014","Current employee, less than 1 year",WORK LIFE BALANCE (Routine jobs & restricted job responsibility to high quality employee result in lot of free time),"Systems & Processes are not aligned, Multiple systems created in silos & they dont talk to each other

Quality of Work is poor at country level, maybe good at HQ

Inflexible HR policy, Bad Gross to Net take home ratio

No ONE Finance approach

Finance treated as support function & not business partner/ advisory.. you know what i mean !"
Client services manager,3.0,"Jul 11, 2014","Current employee, more than 5 years","Work life balance is awesome. Most of your job is mobile, especially since the acquisition of Webex, so it allows you to create your own schedule around your customer's schedules. Awesome employees in most areas.","It is not a well-oiled machine and sometimes feels like you're working within the US gov't in trying to get issues pushed through. Not easy to move unless it's horizontal. Internal system consists of job levels and applying for something above your job grade, even if you're qualified, is almost always a no go."
Technical leader,3.0,"Jan 28, 2015","Current employee, more than 10 years","Name recognition. 
At corporate level they have tons of money to spend on little things here and there to cheer you up.
Lots of PTO days.","Despite the appearance, there are racial preferences. There are managers who outright admit to it."
Anonymous employee,4.0,"Apr 29, 2015",Former employee,"* decent salary for the region
* good benefits
* many technology areas to branch in to","* they are off shoring many positions to India and China
* work / life balance often gets out of skew
* seem hypocritical: Mr Chambers presented a video calling for employees to remain loyal to the company, that if we stay with Cisco we can proudly tell our grandchildren that we were not Bay Area mercenaries running to the biggest salary -- and yet Cisco regularly (once every 1-2 years) lays of large numbers of employees. And they aren't the bottom 5% as often advertised."
Solutions architect,5.0,"May 21, 2015",Current employee,"If you like to learn and push the envelope with technology, then Cisco is the place. If you are a temp and provide good work then your chances of becoming an FTE are great. Just an overall great place.. 6 years plus in the making..","I really have no Cons, except that make sure you hit your salary target when hired. when you move internally to a new job, it is very rare to have a grade bump. MAKE SURE YOU ARE OK WITH THE SALARY FOR AT LEAST 3 Years.."
Software engineer iii,3.0,"Sep 24, 2015","Former employee, more than 5 years","friendly environment between management and employees
flexible work option.
nice perks","Recruitment is very strange.
Don't give importance to CCIEs, which is its own certification.
Funny thing is people with less experience and less technical knowledge are hired and paid hefty pacages, i remember one of my collegue who doesn't know simple techinical stuff like OSPF were given offers of 26+ lacs..whereas talented techies are not even given a chance to attend a interview..No wonder why cisco is not performing well recently"
