Job Title,Job Ratings,time,JobStatus,Pros,Cons
Anonymous employee,3.0,"Aug 14, 2024","Current employee, more than 8 years",Excellent Work Life Balance and Caring management,Peanuts as Salary compared to other companies
Anonymous employee,4.0,"Aug 9, 2024","Current employee, more than 5 years",desire for culture change and growth is genuine,"leadership still doesn't pay enough attention to the ""how"""
Software engineer,5.0,"Aug 12, 2024","Current employee, more than 1 year",They have challenging problems to satisfy anyone’s curiosity!,None i can think of
Design engineer,4.0,"Aug 10, 2024","Former employee, more than 3 years",Good learning opportunities. Great wlb.,"Average pay, reorgs can be unsettling."
Senior software engineer,2.0,"Jul 29, 2023","Current employee, more than 1 year",100% med insurance coverage for the whole family. Nice office if you use it. 401k 50% match.,"There was so many talks about special Microsoft culture. I didn't notice anything special at all. Even in start ups I felt more comfortable and had better team spirit. Management is a mess in Microsoft. No one really understand scope of taks, everything should be done yesterday. Manager tries to push down provided estimates and add extra work during the sprint. There's no budget to bug fixes. As results nothing is done in time and all blames goes to engineers. I worked for small start up and I know what is real pressure when the future of the whole company depends on the release. So I know what is hard work and I get used to work overtime. But in MS it's even worse, mostly because you efforts isn't recognized. MS culture promises life work balance and management pretend that they support this balance, but there's no such balance at all. MS push you to work overtime constantly, it's normal to work 12h a day and even on weekends."
Software engineer ii,4.0,"May 26, 2024","Current employee, more than 3 years","- medical/ dental benefits are great
- large campus 
- so many different teams to choose from if you want to stay","- hard to move within the company -- almost the same number of interviews as with external 
- promotions are extremely political -- Azure especially
- no salary increase in 2023"
Product expert,5.0,"Aug 5, 2024","Former employee, more than 5 years",Great Work life balance through out the career.,Not anything at the moment to share.
Critical environment technician manager,4.0,"Jun 13, 2024","Current employee, more than 3 years","Flexible hours, unlimited vacation, good benefits rapid growth opportunities","Lower compensation than competitors. Less developed processes to adapt to changing environments, due to the CE program being fairly new compared to more established programs. This is a constantly improving situation, but it may not be ideal for some folks."
Senior software developer,5.0,"Aug 14, 2024",Current employee,Work life balance well paid,Career path limited promotion opportunity
Principal pm manager,3.0,"Jul 9, 2024","Current employee, more than 10 years","Tough problems to solve, genuine interest in helping customers, good people, and company values extends to products.","Very short sighted recently. Layoffs, no pay raises, hiring holds, cut resources needed for the work, etc."
Asm (area sales manager),5.0,"Nov 13, 2023",Former employee,"Global Impact and Prestige: Working as a Sales Manager at Microsoft offers the opportunity to be part of a globally recognized and respected technology leader. The company's products and services have a widespread impact, and being in a sales role allows you to contribute directly to Microsoft's success on a global scale. This can enhance your professional reputation and provide a sense of pride in working for a company that has a significant influence in the tech industry.","Intense Competition: The technology industry is highly competitive, and this competitiveness extends to the sales domain. As a Sales Manager at Microsoft, you may encounter intense competition from other major tech companies. Meeting sales targets and securing deals may require significant effort and strategic planning. The pressure to outperform competitors and achieve ambitious sales goals could contribute to a high-stress work environment. It's important to be prepared for the fast-paced and demanding nature of the industry, as well as the need to adapt to evolving market conditions."
Technician,5.0,"Aug 15, 2024",Former employee,Good company with best people,Good money with additional benefits
Software developer,5.0,"Aug 7, 2024","Former employee, more than 1 year",They have approachable Bosses and Employees,No cons becau it was the best for me
Product manager,4.0,"Jun 30, 2024",Current employee,Work life balance is good. You get to work with smart people and learn a lot,There is a decent amount of politics. Sometimes it feels like your job is mostly boasting about work you did
Software engineer,1.0,"Jul 8, 2024",Former employee,"Depending on your team, the work-life balance isn't terrible","If you speak out about global issues like Palestine and Sudan, you're hate bombed into oblivion all while HR doesn't do much to protect you, but there job is to protect the company so I guess they're doing a great job since I felt forced out of the door."
Analyst,5.0,"Aug 13, 2024",Current employee,very nice work environment here,I never want to leave the office
Software engineer,5.0,"Aug 11, 2024",Current employee,Was super great. Loved it,There wasn’t many cons of this job
Anonymous employee,5.0,"Aug 11, 2024",Current employee,Cool product and good culture,No con for the company as a whole
Senior account executive,5.0,"Jul 28, 2024","Current employee, more than 5 years","Great culture, we live the mission of the company every day.",It´s a very intense rythm of work
Product manager,4.0,"Aug 6, 2024","Current employee, more than 1 year",Great personal perks and insurance,Harassment. Mental health issues. Timezone inflexibility.
Senior program manager,3.0,"Aug 9, 2024",Former employee,"Great opportunity to grow, learn and network.",Promotions are not guaranteed. Doesn't mean it won't happen.
Softwaere engineer,4.0,"Jul 8, 2024","Current employee, more than 3 years","Good for building technical skills
Work life balance is nice
Great coworkers who are very much willing to help you","Not a lot of flexibility to determine which team to work in
Management can be pretty rigid"
Sde-2,5.0,"Aug 13, 2024",Current employee,work life balance is great,Some work gets down slowly
Anonymous employee,5.0,"Jul 31, 2024","Current employee, more than 5 years",Great culture. Great people. Everything is nice.,No cons. Maybe lower salary than other good companies.
Data and applied scientist,3.0,"Jun 20, 2024","Current employee, more than 1 year",Nice culture and respectful team members,"Bad managers who don’t wanna get involved in technical leadership. 
No clear task and resource management 
Mediocre compensation compare to your peers in other companies 
Overwhelming workload due to ambitious manager’s promises"
Program manager,5.0,"Aug 11, 2024",Current employee,Great work-life balance for FTEs,Sometimes there is a hierarchy and bureaucracy
Associate sofware engineer,4.0,"Aug 14, 2024",Current employee,"Good culture, I liked it",Not great payment in my opinion
Senior technical account manager,3.0,"Jun 24, 2024","Former employee, more than 8 years",Working with smart people and great benefits,"They discriminated against minorities and anyone over 45, it's very cliquish"
Program manager,5.0,"Aug 12, 2024",Current employee,Best company to share it,Lot of time for workers
Senior engineer,5.0,"Jul 29, 2024","Current employee, less than 1 year",Awesome salary and grow to do,Too much politics and hard to work with manager sometimes
Business program manager,5.0,"Jul 29, 2024",Current employee,"Benefits, coworkers, flexible hours and salary",It can be challenging to move around within the company depending on your expertise
Principal program manager,4.0,"Aug 1, 2024","Former employee, more than 8 years","Great place to work, a lot of opportunity.",Hard to move up and or move around
Software engineer,4.0,"Aug 4, 2024",Current employee,"great benefits, supportive culture and relevant company","too big, things take a while to happen."
Software engineer (swe ii),4.0,"Jul 16, 2024","Current employee, more than 1 year",Benefits are alright & unlimited PTO is nice,Stock refresher is an insult compared to MAANG companies.
Senior software engineer,4.0,"Aug 13, 2024","Current employee, more than 8 years",Great company to work for.,Limited technology and innovations .
Software engineer,4.0,"Aug 2, 2024",Current employee,"benefits, perks+, culture, bonus, work life balance",Pay range is lower than other tech companies
Software engineer,5.0,"Aug 5, 2024",Current employee,Great experience working at microsoft,I had an awesom experience for the most part
Software engineer,5.0,"Aug 8, 2024",Current employee,"Good culture and environment, friendly","Slow pace, abstracted from tech, hard to move"
Senior associate,5.0,"Jul 25, 2024",Former employee,"Amazing,wonderful, why you gotta make me do this just to look at some salaries",Don't you guys have anything better to do
Senior cloud network engineer,3.0,"Aug 11, 2024","Current employee, more than 1 year","Flexible, good work life balance.","Refresher is not good, promotion is hard."
Machine learning scientist,4.0,"Jul 31, 2024",Current employee,good business and good stock price,some org has bad wlb
Cloud solution architect,5.0,"Aug 6, 2024",Former employee,"Empathy , work life balance",At times unorganized manage my approach
Junior software engineer,5.0,"Jul 8, 2024",Current employee,It's an amazing place to work at as a beginner the engineering teams are highly skilled and have an amazing management I learned a lot,Some teams may have management issues
Software engineer,5.0,"Jul 29, 2024",Current employee,"Great work life balance
Good comp off
Great leadership team",Pay not as competitive. Can be better
Community development specialist,3.0,"Jul 5, 2024","Former employee, less than 1 year","Lots of team building and group activities together. 
The brands name spoke for itself",Groups didn’t want to physically come into the stores to do classes. That was most of the job.
Anonymous employee,5.0,"Aug 5, 2024","Former employee, more than 3 years","Awesome benefits, nice and talented colleagues","Large company, politics and internal competition"
Senior tpm,2.0,"Aug 7, 2024",Current employee,Big company with financial benefits and paid leave,"Poor management, slow, and hard to move up"
Business program manager,3.0,"Aug 7, 2024",Former employee,"Good culture, healthy worklife balance","Layoffs at any time, lack of personal care"
Anonymous employee,4.0,"Jul 19, 2024",Current employee,"- Good growth
- Great WLB depending on the team
- Good career growth track",- Below average pay for similar size company
Data scientist,4.0,"Aug 8, 2024",Current employee,Good Work Life Balance in Micorosft,Less compensation compared to other companies
Swe 1,4.0,"Aug 11, 2024","Current employee, less than 1 year",Perks + gives you free stuff,Long hours is a draw
Applied scientist,5.0,"Aug 11, 2024",Current employee,"good exps, nice career guidance",no cons as i remember
Principal program manager,5.0,"Jul 23, 2024",Current employee,"On the cutting edge, relevant and long-term vision.","Difficult to move to other jobs within company, large to navigate."
Senior software engineer,4.0,"Aug 6, 2024",Current employee,Good work culture and lot to learn,Some times work can be hectic
Product manager ii,5.0,"Apr 19, 2024","Current employee, more than 5 years","Microsoft actually sells its products, which makes it resilient to market changes in, for example, the advertisement industry, and means its incentive is to empower and watch its customers succeed. This makes a huge difference when you're building products.","Everyone already knows this, the pay is not as good as other tech companies. It's also a relatively slow-moving player when it comes to product development, which can be frustrating."
Technical support engineer,5.0,"Aug 9, 2024",Current employee,"learning a lot
gain knowledge
engage with people","headche 
pressure a little bit"
Software engineer ii,5.0,"Jul 10, 2024","Current employee, more than 3 years",supportive manager that gives constructive feedback,Career progression happens very slowly.
Product manager,4.0,"Aug 1, 2024",Former employee,"Great perks, product and passion","Very political, let's face it - your trying to sell products"
Anonymous employee,4.0,"Feb 2, 2024","Current employee, more than 10 years","Microsoft is the leader in bringing AI based solutions to the market due to strategic investments ahead of its competitors.
Under Satya, force ranking of staff has disappeared and managers no longer have to find x% of staff to manage out each year.",Microsoft's investment in people and morale has declined over the years. Moral budgets for things like Christmas parties were steadily reduced both pre and post covid. Policy of computer refresh every 2 years gradually became if the tech people cant fix your current one then you can submit a request. These are just two examples of the types of changes that have occurred over the last 8 years.
Senior software development engineer,5.0,"Aug 4, 2024","Former employee, more than 10 years","Paycheck is good, benefits are great",None I can think of
Anonymous employee,5.0,"Aug 7, 2024","Former employee, more than 5 years","Great Benefits, salary and training",no cons that I can think of
Customer success account manager,3.0,"Jun 12, 2024","Former employee, more than 10 years",Solid company with good pay and benefits,"Several layoff waves, sometime unpredictable. Movement towards lower paid, younger workforce in the field and laying off older, higher paid employees. Tools and processes change often, and every 3 years there is a major shakeup of the organization. High stress"
Software engineer,2.0,"Jul 16, 2024",Former employee,"Title says it all, wanted to quit for a while but had the golden handcuffs on","Takes forever to move up, bad leadership"
Software engineer ii,2.0,"Aug 13, 2024",Current employee,"Huge campus
Multiple ERG groups","Red tape
Over engineering features"
Category manager,4.0,"Aug 8, 2024",Former employee,Good to work with nice people,a little slow decision making sometimes
Senior product marketing manager,4.0,"Aug 8, 2024",Current employee,Great benefits and work life ba,Limited scope and slow progression
Software engineer,1.0,"Jul 25, 2024","Former employee, more than 1 year",Big name as a step stone for first big tech job,"Choose Microsoft for it's WLB even they offer less money. If you get hired by Azure or BAP(business application), just run, WLB is a joke in those two departments. For internal transfer, it is the same as external interview."
Marketing director,2.0,"Jan 9, 2024","Former employee, more than 1 year","Good team, most want to help when they can. Great benefits and compensation which is required when mental health suffers due to 7 day work week, laughable ""time off,"" and you need to leave for your own sanity.","If you're allergic to 70+ hour work weeks, don't come to Microsoft. GM's and CVP's will work you into the ground until you turn to dust and then just hire your replacement."
Software engineer 2,2.0,"Jul 20, 2024","Former employee, more than 3 years",Work life balance is good compared to other big tech,Compensation is below par. Other big tech usually has almost double of what Microsoft offers.
Software engineer,3.0,"Jun 16, 2024","Former employee, more than 3 years","Hybrid work is nice
Collaboration with teammates","Organization bought into the do more with less mantra
Culture is definitely a lot different from 4 years ago"
It analyst,4.0,"Jul 23, 2024","Former employee, more than 3 years","High salary, there's a lots to learn",Quite competitive but overall this is the best place I could ever ask for
Technical program manager,5.0,"Jul 23, 2024","Current employee, more than 8 years",Hybrid work environment. Good salary,Company culture can be cut throat
Sales,4.0,"Aug 9, 2024",Former employee,Good Interview process for new hite,Not really anything to say
Director of sales/national sales manager,4.0,"May 20, 2024","Former employee, more than 8 years","Good people
Good working environment","Too many silos. 
Too many managers care more about developing and maintaining their ""kingdoms""...than about solving problems. 
Promotion is way more about ""cronyism"" and ""who you know""....than ""what you do""."
Senior cloud solutions architect,5.0,"Oct 6, 2023","Former employee, more than 10 years",I worked with tons of very smart people at the peak of their technical game. I don't think I could have learned more or done more in my specialty area had been anywhere else. Excellent opportunity to deepen my skillset and to learn some new things.,"There is a thick middle management layer that insulates senior leadership. The top and bottom layers don't talk to each other very well, if at all. Decisions get made without accountability being taken. ""Corporate Culture"" is something being fed to the newbies, but doesn't mean anything thing when business needs arise."
Cloud solutions architect,4.0,"Dec 10, 2023","Current employee, more than 3 years","If you love chasing work and burning the candle at both ends, this is a great place to learn on the fly.","If you were looking for a job that would support one or two customers, think again. You will be required to teach classes, travel on site with multiple different customers and constantly be on the prowl for more work. All on top of constant training (which is cool, but do it all on your time). The company has moved away from the traditional professional services concept and more towards an everyone is selling posture (think classes). It's thrilling if you are young or don't have a family. It's awful if you do have a family and are trying to maintain some semblance of a work-life balance."
Software developer,5.0,"Aug 1, 2024","Former employee, more than 1 year","Growth, salary, coaching, management, extras",A lot of pressure in environment
Project manager,3.0,"Aug 4, 2024",Current employee,"Nice work environment, most employees are friendly",Not enough pay for what you do
Software engineer,5.0,"Aug 7, 2024",Current employee,"Benefits,Pay, interesting work, good culture.",Eh tooling in some teams
Datascientist,5.0,"Jul 30, 2024","Current employee, more than 5 years","Work life balance , large org structure",minimal pay in top tier companies
Director of sales,5.0,"Aug 5, 2024",Former employee,"Great equity program. 
Good culture.",A lot of red tape
Software engineer,4.0,"Aug 8, 2024",Former employee,Pretty solid place to work,Sometimes not so solid tbh
Technical specialist,5.0,"Jul 31, 2024","Current employee, less than 1 year",Great internal training and resources,Very large company to work for
Junior java developer,5.0,"Jul 20, 2024","Former employee, more than 1 year",People you work with to make projects and solve problems,You have to put a LOT of work in
Anonymous employee,5.0,"Aug 6, 2024","Current employee, less than 1 year",great exp and very nice,kind of hot in the summer
Software development engineer (sde),3.0,"Aug 4, 2024",Current employee,Jobless rates are more likely to be in,Job ante is on your phone
Program manager,2.0,"Jun 20, 2024",Former employee,"Honestly, its just like any corp. Some people are cool and there a lot of people who just look after themselves.","Lots of layoffs, hard to move up, this past year we had our promotions wheldheld last year because of all the layoffs."
Senior sales executive,5.0,"Aug 5, 2024","Current employee, more than 3 years",Product depth and overall GTM.,Marketing needs to be improved
Senior sales executive,4.0,"Aug 5, 2024","Former employee, more than 1 year",Benefits are good to above average,Nebulous organisation hard to navigate
Sr. software engineer,4.0,"Jul 12, 2024",Former employee,"Good benefits
Competitive pay
Education assistance","Too much politics.
Some managers do not recognize the contribution and dedication, they give more weightage to the mistakes."
Applied scientist ii,5.0,"Aug 6, 2024","Current employee, more than 5 years","Good peers, Good work .","Under paid, less employee perks"
Product manager,4.0,"Aug 6, 2024","Current employee, less than 1 year",Good benefits and hybrid workplace,very corporate and overtime work
Software development engineer (sde),5.0,"Aug 6, 2024",Current employee,Nice environment and good benefits,"Low salary
Projects are new interesting"
Executive assistant,5.0,"Aug 1, 2024",Former employee,Lots of room for growth,Be ready for lots of org changes!
Fullstack developer,3.0,"Jun 27, 2024","Current employee, more than 1 year","-good pay
-better hours than most of the other big companies
-nice work conditions","- not too much freedom to do your own thing 
- alot of pushback from managers"
Senior data scientist,5.0,"Jul 8, 2024","Current employee, more than 3 years","great work life balance, able to explore your own interest",a bit slow if you want to gain new knowledge at daily basis from work
Senior technical program manager,4.0,"Mar 9, 2024","Former employee, more than 5 years","The first few years were perfect, great manager and team and gave me a ton of room to grow and learn from my mistakes.","Last year was awful, terrible manager who was only 1 level above me and constantly fired vendors. He blocked my proposals, lied to his manager, and terminated me due to performance. I did completed everything asked of me and did my best. In the end it was so toxic I was happy to leave."
Solution specialist (ssp),3.0,"Jul 11, 2024","Former employee, more than 5 years",Higher pay and super benifits,"Bureaucratic in all things, slow, support is a challenge"
Data engineer,5.0,"Aug 3, 2024","Current employee, more than 1 year",Best so far in everyway,Don’t think of any cons!
Software engineer,4.0,"Jul 17, 2024","Current employee, more than 1 year","Good work life balance, remote work is great","Not great pay, but I guess that's what you got"
Customer success account manager,5.0,"Jul 17, 2024","Current employee, more than 3 years","- Flexible 
- AI is super exciting 
- Not *too* much work","- Pretty ambiguous at times 
- Stakeholder relationship management"
Product manager,5.0,"Aug 3, 2024",Former employee,Great place to work at.,Slow to promotion at this company
Software engineer,4.0,"Aug 6, 2024",Former employee,has good work life balance,low yearly salary on average
Data center technician,5.0,"Jul 15, 2024","Current employee, more than 3 years",The benefits are amazing and they put their employees first,"12 hr shifts, but it's 3 and 4 days a week."
Service engineer,5.0,"Jul 18, 2024","Current employee, more than 1 year",Extremely good benefits and career opportunities,Very large company so sometimes hard to navigate for certain employee programs
Qa enginner,5.0,"Aug 1, 2024",Current employee,"Great salary, great location, great coworkers",Minor comunication disuptes with COO
Support manager,5.0,"Jul 11, 2024","Current employee, more than 10 years","Great benefits, stock plan, and bonus plan.",Large corporation - big layoffs can happen at a moments notice. 'Just a number'
Software developer,4.0,"Aug 2, 2024","Current employee, more than 3 years",Here is very good review,"Yes, really nice company obviously yes"
Anonymous employee,4.0,"Jul 14, 2024",Current employee,Great people and great benefits!,Sometimes upper management a bit detached from what is actually going on at the engineer level.
Sr direct sales associate,5.0,"Jul 28, 2024",Former employee,Great benefits and work-life balance,none that I can think of at the moment
Renewable energy asset manager,5.0,"May 17, 2024","Current employee, less than 1 year","The Renewable Energy team at Microsoft is filled with very smart and drive people who are pursuing and achieving bold goals. The excellent benefits, great team and supportive culture, make it a great place to work.",Tooling and keeping up with the scale of growth is challenge.
Software engineer,5.0,"Jul 31, 2024",Current employee,"Good food, good experience, good worker",can not really find anything bad
Account manager,5.0,"Aug 3, 2024",Former employee,"good company, good salary benefits",i didn't searche everething good
Senior software engineer,3.0,"Aug 6, 2024",Current employee,"Good WLB
Good team culture","Refreshers are poor.
Less work done."
Executive,3.0,"Jul 15, 2024","Former employee, more than 5 years",Stock options are generous for executives,Leadership can not be trusted to do what they say they will do.
Software engineer,5.0,"Aug 1, 2024",Current employee,Good good good good good,Better know what you are doing
Anonymous employee,4.0,"Sep 19, 2023","Current employee, more than 1 year",Microsoft has extensive employee benefits and a lot of free learning opportunities.,"The company eschews all other forms of technology except what they sell. The culture can be a bit smothering and long term employees move around inside the company because they understand the undercurrent of politics within the organization that I can only suspect that has been there for a very long time. It is rather cut throat, but not outwardly. Overall the various portions of the company vie to be in front of the customer as much as they can which drives how they are ranked and who receives the customer renewal money. It's an odd system that is now entirely arranged around their ARR."
Consultant,4.0,"Aug 4, 2024","Current employee, more than 3 years",friendly people who were nice,lots of traveling too much
Software engineer,5.0,"Jul 24, 2024","Current employee, more than 1 year",Good learning opportunities and good benefits,Internal transfer same as applying from outside
Software engineer i,5.0,"Jul 24, 2024","Current employee, less than 1 year","Great mentorship and leadership
Great with work life balance",I haven’t seen any yet
Principal software engineer,3.0,"Jul 17, 2024",Current employee,"Less competitive, flexible working hour, flexible working location.","Less compensation, less investment on employees; hard to do innovative things with ample resource."
Hr analyst,5.0,"Jul 30, 2024","Current employee, more than 3 years",Very well laid out loved the culture.,Very busy and hard work
Customer success,5.0,"Jul 25, 2024",Current employee,Good work life balance and culture.,I cannot think of anything at the moment.
Executive assistant,5.0,"Apr 16, 2024","Current employee, more than 10 years","Microsoft is leading the way with our AI initiatives, instead of playing catch-up. This is evident in the rising stock price, the innovative AI integration into all of our products, and the recent, key executive hires.",Working for someone external brought in to lead an org is a risk - usually between 18-24 months to determine if they are a culture fit. They could be gone and you're left scrambling to find a role.
Business applications specialist,4.0,"Apr 12, 2024","Current employee, more than 5 years","Company as a whole is wonderful: Investment in AI across the entire Microsoft stack, leader in multiple Gartner reports, easy foot in the door when selling, attainable targets, and lots of resources.",Some management came from outside and doesn't display Microsoft's culture and makes it difficult for IC's to focus on the positives. Lots of churn in the Business Applications space (people moving to other roles within Microsoft or leaving the company).
Director,2.0,"Jul 7, 2024","Current employee, more than 10 years",Brand and Stock appreciation gut that‘s it,Bullies are empowered. Toxic Culture and leadership. Work Life Balance sucks. Play is below competitors
Anonymous employee,4.0,"Jul 26, 2024","Current employee, more than 1 year",Good food and tasty treats,Not enough free time to slap the ham.
Project manager,5.0,"Jul 29, 2024","Former employee, more than 3 years","Career advancement
Dynamic environment
Compensation 
Diversity and Inclusion",Corporate processes can be cumbersome
Software engineer,4.0,"Aug 1, 2024",Former employee,Money benefits and more stuff.,Weird constantly shifting management and goals.
Mlsa,5.0,"Jul 27, 2024","Current employee, less than 1 year",azure cloud service monthly and githubpro,no any cons of mlsa are there
Applied scientist,5.0,"Jul 31, 2024",Current employee,"WLB good, good work environment",I think overall very good company！
Programmer analysyst,3.0,"Aug 2, 2024",Current employee,a very very Fun workplace,My boss really really sucks
It support,4.0,"Aug 2, 2024",Former employee,Good pay for the time,Lots of problems to solve
Senior software engineer,4.0,"Jul 22, 2024",Former employee,"Work life balance, compensation, benefits",As at any big company there are a lot of employees
Program manager,5.0,"Jul 1, 2024","Current employee, more than 1 year","* Great work culture
* Salary and benefits are good",*No HR team available on-site to assist with any questions
Senior technical program manager,5.0,"Jul 1, 2024","Current employee, more than 5 years","Tons of growth opportunity within the company, great coworkers",Things move quickly and there is often a lot of ambiguity you need to manage
Senior account executive,5.0,"Jul 20, 2024","Current employee, more than 3 years","Top employee benefits, cutting edge technology.",work life balance could improve.
Software engineer,4.0,"Jul 21, 2024",Current employee,"- WLB
- Benefits
- Nice place to work at",- Pay could be more competitive
Software engineer ii,3.0,"Jan 3, 2024","Current employee, more than 3 years","-Pay and benefits are ok
-Company isn't going to go belly-up anytime soon
-There are some real ""world class"" technical problems to solve","-Pay and benefits are only ok for the size of the company
-Work-life balance is highly dependent on your specific team
-Technical problems also include working on legacy code that no one touches until they're forced to by a policy review of some kind"
Technical support enginer,4.0,"Jul 23, 2024","Current employee, more than 3 years","Good environment and culture
Good worklife balance
Friendly colleagues",Less Chances to promotion and takes longer time
Product manager,4.0,"Jul 15, 2024","Former employee, more than 1 year",Work/Life balance was amazing. My team cared a lot about mental health,There were a lot of work politics involved
Tpm ii,5.0,"Jul 26, 2024",Current employee,Great benefits and work culture,Pay is a little low
Datacenter technician,3.0,"Aug 1, 2024","Current employee, more than 3 years",Great co-workers in my team,Mangers promote who they like
Software engineer (swe ii),4.0,"Jul 6, 2024","Former employee, more than 5 years",Work-life balance depending on your team tends to be better than in other big techs.,Lower compensation than other big tech companies.
Anonymous employee,5.0,"Jul 24, 2024",Current employee,Great place to work with good benefits,None to mention. Maybe more vacation
Anonymous employee,4.0,"Jul 30, 2024",Former employee,pay and benefits are good,The company makes you work hard
Privacy program manager,5.0,"May 2, 2024","Current employee, more than 1 year","-Tons of benefits
-Unlimited PTO
-Options and support to help you grow within your career
-No high pressure to deliver within first year of role.
-100% remote opportunities","-Difficult to network due to departments and orgs being siloed 
-Culture varies organization to organization
-can be difficult to level up depending on organization funding
-no clear parameters on how to level up"
Senior product marketing manager,4.0,"Sep 16, 2023","Former employee, more than 8 years","-Culture (depending on team and manager, you can find strong inclusive and collaborative microculture at Microsoft) -Work life balance",-Stagnancy (easier to progress by moving outside the company vs. be promoted within) -Resistance to change (difficult to find teams willing to operate progressively or invest in truly radical ideas - still tends towards top-down strategy)
Software engineer,5.0,"Jul 23, 2024",Current employee,"Good benefits, culture, work life balance",Salary can be higher in the industry
Software engineer ii,2.0,"Jul 15, 2024",Current employee,Get to work in a top tech company,"Layoffs are a mess.
No long term vision.
Rukmini's org simply lays off people"
Analyst,4.0,"Jul 18, 2024","Current employee, more than 3 years",You have flexibility at the place.,No cons but it can be boring if you don't communicate.
Anonymous employee,5.0,"Jul 2, 2024",Current employee,"- great culture
- great benefits
- great career mobility",- almost none. it is a huge organization so things can move slow sometimes
Finance manager,5.0,"Jun 22, 2024","Current employee, more than 3 years",Great company with lots of learning and skill building opportunities,It’s a very large company so at times you may run into politics. The company does its best to remove this element
Principal software engineer,3.0,"Jul 16, 2024","Current employee, more than 8 years",Open culture. Good benefits. Team oriented. Good resources. Nice coworkers.,pay is low. Stressful. Lots of politics.
Senior business development manager,4.0,"Jul 30, 2024",Current employee,"Good benefits
Flexible work schedule",Part of a very big machine
Software engineer,3.0,"Jul 30, 2024","Current employee, more than 3 years","- Good benefits
- Easy work","- Boring
- Very slow career growth"
Software engineer (swe ii),2.0,"Jul 30, 2024","Current employee, more than 3 years",Not a lot of pros tbh,Toxic work environment. Slow to promo.
Sr. cloud solution architect,5.0,"Jul 19, 2024","Current employee, more than 1 year",The compensation and work-life balance are great.,High performance environment can be a challenge.
Security engineer,5.0,"Jul 19, 2024","Current employee, more than 3 years","remote work is accepted, new roles are hybrid",no cons that i know of
Technical program manager,5.0,"Jul 3, 2024","Current employee, more than 3 years",worklife balance; growth mindset; flexibility and support to change disciplines,very bureaucratic and latent processes; legacy tech
Senior software engineer,1.0,"Jun 15, 2024","Current employee, less than 1 year","Coming from SAP background, it is better to join project management group if you want growth",This company does not value experience of SAP consultants and one needs to be very careful before accepting the role as an engineer. Do not get in the trap of false promises made at the time of joining.
Product owner,3.0,"Jul 23, 2024","Current employee, more than 1 year","Good place to work, respectufl, benefits","No cons, I can think of"
Anonymous employee,5.0,"Jul 23, 2024","Current employee, more than 1 year",good culture and work life balance,Slow working teams. Lots of bureaucracy
Project manager,5.0,"Jul 26, 2024",Current employee,Good work environment good benefits,cold environment in Seattle winter
Sr. product manager,4.0,"May 13, 2024",Former employee,Great company that is shifting its culture from one that is self-promoting to one that is collaborative.,"Depending on your org and/or manager, the ""culture"" can be very different so make sure you take the time to learn what truly is happening vs. assuming the HR page reflects the entire company."
Executive assistant,3.0,"Jan 31, 2024","Current employee, more than 3 years","Very good health benefits, perks + is nice (1500 dollars in hobby spending), cafes and parking.","The executive assistants and admins make barely anything compared to everyone else. One bonus for an FTE is more than twice what an EA makes in a year. I matched the executive hours, and my pay was barely at a living wage for Seattle. 
On-call non-stop doesn't equal any promotions or bonuses for admins or EAs."
Solution assessment specialist,4.0,"Jul 24, 2024","Current employee, more than 10 years","Great pay, benefits, and work life balance",Hard to transition roles internally.
Sr. principal architect,5.0,"Jul 24, 2024","Current employee, more than 5 years",Nice career options and great care,"lots of travelling, many new faces"
Product marketing manager,4.0,"Jun 30, 2024","Current employee, more than 3 years","OK product, good place to learn and grow","tons of buracracy, hard to get things done, takes a lot of time to move things."
Account technologist,4.0,"Jul 16, 2024","Current employee, more than 10 years","Great Benes, Strong Strategy, Great Company",A bit bloated and too many changes in strategy over years.
Senior software engineer/tech lead,3.0,"Jul 11, 2024","Current employee, more than 5 years","WLB, no pressure at the beginning","Politics, Slave driver top management, Middle manager will not take any accountability"
Business administrator,5.0,"Jul 11, 2024","Current employee, more than 5 years","Benefits are amazing, growth mindset, flexible location and hours,","Budget is lacking lately, raises are not negotiable."
Software development engineer (sde) ii,1.0,"May 14, 2024","Current employee, more than 5 years",brand on your resume and the stocks,"Bad managers, especially in Azure, so that's why there are a bunch of reorg.when you speak up they will retaliate in any form and exercise authoritative abuse against you by reminding you a minor mistake that even the manager themselves made over and over again. Also, the managers are liars, as they will come up with any excuse for favoritism or play favorites with only the people they hired."
Swe new grad,4.0,"Jul 22, 2024",Current employee,"Good WL balance, culture, free time, innovation",Difficult to move up in ladder
Senior software engineer,5.0,"Jul 22, 2024",Current employee,Great work life balance. Good perks.,Dogfooding software culture. Hope you like c#
Sr solutions specialist,3.0,"Aug 17, 2023","Current employee, more than 10 years","Every year the Pros are less and less, but what keeps most around is the medical benefits and perks.","A lot nowadays. The speak of culture but it is just lip service. The LT gives a preso on it but never is there any action items behind it. Seems a lot of new LT, managers that want to come in and change everything. Change can be good, but first learn the Microsoft processes before you determine it needs changing. Little to no trust in SLT, say one thing, does another. Unless you are a huge self-promoter, you will never go anywhere. Seems like 25 percent of the people, do the work for the other 75 percent who doesnt."
